<span style='font-size: 12px; font-weight: normal; opacity: 0.6;'>Task Type</span>,<span style='visibility: hidden;'>dummy</span>,,,,,,,<a id=8 href='https://euroeval.com/tasks/sentiment-classification/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Sentiment classification</a>,<a id=9 href='https://euroeval.com/tasks/named-entity-recognition/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Named entity recognition</a>,<a id=10 href='https://euroeval.com/tasks/linguistic-acceptability/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Linguistic acceptability</a>,<a id=11 href='https://euroeval.com/tasks/reading-comprehension/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Reading comprehension</a>,<span style='visibility: hidden;'>hidden</span>,,,
<a href='https://hf.co/mistralai/Ministral-8B-Instruct-2410'>mistralai/Ministral-8B-Instruct-2410</a>,📝,2.86@@2.86,8019808256.0,131072.0,32768.0,✓,✗,57.06 ± 1.14 / 70.23 ± 1.22@@57.06,59.63 ± 1.88 / 46.27 ± 2.23@@59.63,13.00 ± 3.90 / 38.83 ± 2.82@@13.00,71.93 ± 0.65 / 54.95 ± 0.66@@71.93,15.7.1.dev0@@150701,15.7.1.dev0@@150701,15.7.1.dev0@@150701,15.7.2.dev0@@150702
<a href='https://hf.co/swiss-ai/Apertus-8B-Instruct-2509'>swiss-ai/Apertus-8B-Instruct-2509</a>,📝,2.87@@2.87,8053338176.0,131072.0,65536.0,✗,✗,54.89 ± 1.09 / 68.80 ± 0.68@@54.89,44.29 ± 3.82 / 33.40 ± 1.97@@44.29,25.00 ± 1.89 / 61.64 ± 1.31@@25.00,69.60 ± 0.62 / 51.12 ± 0.89@@69.60,15.16.0.dev0@@151600,15.16.0.dev0@@151600,15.16.0.dev0@@151600,15.16.0.dev0@@151600
<a href='https://hf.co/Qwen/Qwen1.5-14B-Chat'>Qwen/Qwen1.5-14B-Chat</a>,📝,2.87@@2.87,14167290880.0,152064.0,32768.0,✗,✗,42.55 ± 0.95 / 45.62 ± 0.71@@42.55,52.77 ± 1.95 / 38.02 ± 2.83@@52.77,28.34 ± 2.59 / 63.15 ± 1.55@@28.34,68.79 ± 0.39 / 48.09 ± 1.14@@68.79,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301
<a href='https://hf.co/HuggingFaceTB/SmolLM3-3B'>HuggingFaceTB/SmolLM3-3B</a>,🤔,2.87@@2.87,3075098624.0,128256.0,65536.0,✓,✗,49.47 ± 1.91 / 65.67 ± 1.22@@49.47,59.35 ± 1.49 / 50.69 ± 1.88@@59.35,20.70 ± 2.45 / 54.13 ± 2.20@@20.70,66.78 ± 0.76 / 49.53 ± 1.74@@66.78,15.10.1.dev0@@151001,15.10.1.dev0@@151001,15.10.1.dev0@@151001,15.10.1.dev0@@151001
<a href='https://hf.co/google/gemma-2-9b'>google/gemma-2-9b</a>,🧠,2.87@@2.87,9241705984.0,256000.0,8192.0,✓,✗,58.07 ± 2.40 / 71.28 ± 2.05@@58.07,41.79 ± 3.75 / 38.91 ± 2.86@@41.79,22.65 ± 2.80 / 56.18 ± 3.19@@22.65,70.76 ± 2.72 / 52.08 ± 2.48@@70.76,15.6.1@@150601,15.6.1@@150601,15.6.1@@150601,15.6.1@@150601
<a href='https://hf.co/FacebookAI/xlm-roberta-large'>FacebookAI/xlm-roberta-large</a>,🔍,2.87@@2.87,561192082.0,250002.0,512.0,✓,✗,49.60 ± 8.88 / 66.05 ± 6.32@@49.60,91.13 ± 0.70 / 80.85 ± 0.87@@91.13,6.66 ± 5.70 / 43.85 ± 6.52@@6.66,56.33 ± 1.11 / 40.99 ± 1.15@@56.33,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301
<a href='https://hf.co/google/rembert'>google/rembert</a>,🔍,2.88@@2.88,574594434.0,250300.0,512.0,✓,✗,40.00 ± 3.63 / 59.39 ± 2.60@@40.00,88.34 ± 0.86 / 77.48 ± 0.84@@88.34,11.98 ± 7.84 / 49.99 ± 7.64@@11.98,61.28 ± 1.74 / 44.50 ± 2.07@@61.28,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301
<a href='https://ollama.com/library/gemma3:4b-it-q4_K_M'>ollama_chat/gemma3:4b-it-q4_K_M</a>,📝,2.89@@2.89,?,?,?,✓,✗,55.85 ± 2.22 / 68.24 ± 2.08@@55.85,58.67 ± 3.09 / 45.66 ± 1.87@@58.67,18.03 ± 2.25 / 58.00 ± 1.44@@18.03,60.83 ± 0.70 / 35.86 ± 1.39@@60.83,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301
<a href='https://hf.co/NousResearch/DeepHermes-3-Llama-3-8B-Preview'>NousResearch/DeepHermes-3-Llama-3-8B-Preview</a>,📝,2.90@@2.90,8030261248.0,128256.0,131072.0,✓,✗,42.54 ± 0.82 / 46.16 ± 0.62@@42.54,64.60 ± 1.92 / 55.52 ± 1.42@@64.60,19.79 ± 2.06 / 54.04 ± 2.62@@19.79,65.18 ± 1.41 / 44.26 ± 2.16@@65.18,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301
<a href='https://hf.co/HuggingFaceTB/SmolLM3-3B-Base'>HuggingFaceTB/SmolLM3-3B-Base</a>,🧠,2.90@@2.90,3075098624.0,128256.0,65536.0,✓,✗,46.50 ± 2.39 / 56.86 ± 3.38@@46.50,52.86 ± 3.68 / 44.53 ± 3.05@@52.86,25.84 ± 2.92 / 61.20 ± 4.02@@25.84,65.14 ± 3.06 / 49.94 ± 2.49@@65.14,16.5.0.dev0@@160500,15.11.0@@151100,16.5.0.dev0@@160500,15.11.0@@151100
<a href='https://hf.co/nvidia/Mistral-NeMo-Minitron-8B-Base'>nvidia/Mistral-NeMo-Minitron-8B-Base</a>,🧠,2.91@@2.91,8414105600.0,131072.0,8192.0,✓,✗,53.58 ± 2.78 / 68.40 ± 2.19@@53.58,59.18 ± 4.50 / 52.25 ± 3.04@@59.18,13.55 ± 2.67 / 46.93 ± 3.73@@13.55,71.28 ± 1.65 / 52.97 ± 2.26@@71.28,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301
<a href='https://hf.co/nvidia/mistral-nemo-minitron-8b-base'>nvidia/mistral-nemo-minitron-8b-base</a>,🧠,2.91@@2.91,8414105600.0,131072.0,8192.0,✓,✗,53.63 ± 2.81 / 68.43 ± 2.21@@53.63,59.19 ± 4.57 / 52.30 ± 3.08@@59.19,13.56 ± 2.78 / 46.99 ± 3.74@@13.56,71.25 ± 1.65 / 52.93 ± 2.25@@71.25,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301
<a href='https://hf.co/jhu-clsp/mmBERT-small'>jhu-clsp/mmBERT-small</a>,🔍,2.91@@2.91,140642306.0,256000.0,8192.0,✓,✗,35.09 ± 2.19 / 55.82 ± 1.73@@35.09,83.75 ± 1.74 / 73.40 ± 1.69@@83.75,30.94 ± 7.23 / 64.43 ± 3.69@@30.94,39.26 ± 2.07 / 25.66 ± 1.44@@39.26,16.1.1.dev0@@160101,16.1.1.dev0@@160101,16.1.1.dev0@@160101,16.1.1.dev0@@160101
"<a href='https://platform.openai.com/docs/models/gpt-4o-mini'>gpt-4o-mini-2024-07-18 (zero-shot, val)</a>",📝,2.92@@2.92,?,200019.0,128000.0,✓,✗,42.58 ± 2.62 / 45.86 ± 1.40@@42.58,58.71 ± 1.74 / 34.89 ± 1.33@@58.71,20.87 ± 3.36 / 51.97 ± 1.81@@20.87,70.43 ± 0.92 / 42.13 ± 1.37@@70.43,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301
<a href='https://hf.co/allenai/Olmo-3-1025-7B'>allenai/Olmo-3-1025-7B</a>,🧠,2.92@@2.92,7298011136.0,100278.0,65536.0,✓,✗,50.06 ± 2.52 / 66.07 ± 1.92@@50.06,53.70 ± 2.42 / 40.23 ± 2.21@@53.70,21.50 ± 3.14 / 51.52 ± 4.37@@21.50,68.98 ± 0.70 / 52.55 ± 1.31@@68.98,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800
<a href='https://hf.co/ibm-granite/granite-3.0-8b-instruct'>ibm-granite/granite-3.0-8b-instruct</a>,📝,2.93@@2.93,8170848256.0,49155.0,4096.0,✓,✗,43.46 ± 0.97 / 46.62 ± 0.51@@43.46,62.95 ± 1.48 / 44.95 ± 2.15@@62.95,18.76 ± 2.28 / 58.35 ± 1.79@@18.76,69.69 ± 1.62 / 52.79 ± 1.81@@69.69,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301
<a href='https://hf.co/google/gemma-3-27b-it'>google/gemma-3-27b-it (zero-shot)</a>,📝,2.94@@2.94,27432406640.0,262144.0,?,✓,✗,56.66 ± 1.14 / 66.45 ± 0.84@@56.66,53.07 ± 0.79 / 28.92 ± 0.44@@53.07,16.33 ± 1.39 / 54.34 ± 0.64@@16.33,67.40 ± 0.29 / 46.27 ± 0.49@@67.40,15.8.1.dev0@@150801,15.8.1.dev0@@150801,15.8.1.dev0@@150801,15.8.1.dev0@@150801
<a href='https://hf.co/ibm-granite/granite-3.0-8b-base'>ibm-granite/granite-3.0-8b-base</a>,🧠,2.95@@2.95,8170835968.0,49152.0,4096.0,✓,✗,41.16 ± 1.85 / 45.35 ± 1.14@@41.16,56.40 ± 2.06 / 46.10 ± 2.30@@56.40,19.82 ± 2.93 / 57.95 ± 2.82@@19.82,72.62 ± 1.47 / 55.23 ± 2.60@@72.62,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301
<a href='https://hf.co/ibm-granite/granite-34b-code-instruct'>ibm-granite/granite-34b-code-instruct</a>,📝,2.95@@2.95,33715603456.0,49152.0,8192.0,✓,✗,45.74 ± 3.14 / 60.09 ± 3.13@@45.74,68.45 ± 1.50 / 56.60 ± 1.89@@68.45,11.98 ± 2.14 / 53.16 ± 1.57@@11.98,65.75 ± 1.07 / 46.59 ± 1.36@@65.75,15.8.2.dev0@@150802,15.8.2.dev0@@150802,15.8.2.dev0@@150802,15.8.2.dev0@@150802
"<a href='https://ai.google.dev/gemini-api/docs/models#gemini-1.5-flash-8b-001'>gemini/gemini-1.5-flash-8b-001 (zero-shot, val)</a>",📝,2.95@@2.95,8000000000.0,256128.0,1048576.0,✓,✗,51.86 ± 2.14 / 60.62 ± 1.79@@51.86,56.24 ± 1.75 / 38.29 ± 1.44@@56.24,14.48 ± 4.70 / 53.12 ± 2.46@@14.48,68.24 ± 0.88 / 43.97 ± 1.29@@68.24,15.5.0.dev0@@150500,15.5.0.dev0@@150500,15.5.0.dev0@@150500,15.5.0.dev0@@150500
<a href='https://hf.co/mistralai/Mistral-7B-v0.3'>mistralai/Mistral-7B-v0.3</a>,🧠,2.96@@2.96,7248023552.0,32768.0,32768.0,✓,✗,51.18 ± 2.07 / 63.91 ± 2.37@@51.18,59.23 ± 4.79 / 50.44 ± 3.74@@59.23,13.47 ± 3.21 / 53.64 ± 2.80@@13.47,69.12 ± 1.58 / 54.18 ± 1.75@@69.12,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301
<a href='https://hf.co/kurakurai/Luth-1.7B-Instruct'>kurakurai/Luth-1.7B-Instruct</a>,📝,2.98@@2.98,1720574976.0,151936.0,40960.0,✗,✗,51.81 ± 2.34 / 62.27 ± 2.28@@51.81,48.59 ± 2.60 / 32.95 ± 1.85@@48.59,20.99 ± 2.55 / 59.03 ± 2.03@@20.99,64.40 ± 0.60 / 44.88 ± 1.00@@64.40,15.15.0.dev0@@151500,15.15.0.dev0@@151500,15.15.0.dev0@@151500,15.15.0.dev0@@151500
<a href='https://hf.co/meta-llama/Meta-Llama-3-8B'>meta-llama/Meta-Llama-3-8B</a>,🧠,2.99@@2.99,8030261248.0,128256.0,8192.0,✓,✗,43.83 ± 3.51 / 57.48 ± 3.97@@43.83,55.94 ± 4.55 / 50.77 ± 2.82@@55.94,18.87 ± 3.19 / 57.38 ± 1.95@@18.87,70.00 ± 2.33 / 53.44 ± 2.88@@70.00,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301
<a href='https://hf.co/utter-project/EuroLLM-9B-Instruct'>utter-project/EuroLLM-9B-Instruct</a>,📝,3.01@@3.01,9152319488.0,128000.0,4096.0,✗,✗,54.19 ± 2.08 / 68.45 ± 1.68@@54.19,37.00 ± 1.27 / 24.76 ± 1.17@@37.00,19.62 ± 2.43 / 58.70 ± 1.21@@19.62,71.02 ± 2.01 / 55.25 ± 2.52@@71.02,15.2.0.dev0@@150200,15.2.0.dev0@@150200,15.2.0.dev0@@150200,15.2.0.dev0@@150200
<a href='https://hf.co/NorwAI/NorwAI-Mixtral-8x7B-instruct'>NorwAI/NorwAI-Mixtral-8x7B-instruct</a>,🧠,3.01@@3.01,46997647360.0,67993.0,32768.0,✓,✗,45.51 ± 1.18 / 48.23 ± 0.79@@45.51,61.86 ± 3.00 / 51.44 ± 1.97@@61.86,12.72 ± 3.78 / 49.95 ± 4.52@@12.72,68.44 ± 1.28 / 44.84 ± 3.57@@68.44,15.7.1.dev0@@150701,15.7.1.dev0@@150701,15.7.1.dev0@@150701,15.7.1.dev0@@150701
<a href='https://hf.co/mistralai/Mistral-7B-Instruct-v0.1'>mistralai/Mistral-7B-Instruct-v0.1</a>,📝,3.01@@3.01,7241732096.0,32000.0,4096.0,✓,✗,50.71 ± 1.58 / 66.15 ± 1.26@@50.71,54.09 ± 2.34 / 39.54 ± 1.66@@54.09,15.42 ± 1.33 / 55.77 ± 1.49@@15.42,64.44 ± 1.44 / 47.09 ± 1.08@@64.44,15.2.0.dev0@@150200,15.2.0.dev0@@150200,15.2.0.dev0@@150200,15.2.0.dev0@@150200
<a href='https://hf.co/ibm-granite/granite-34b-code-base'>ibm-granite/granite-34b-code-base</a>,🧠,3.01@@3.01,33715603456.0,49152.0,8192.0,✓,✗,42.41 ± 2.05 / 52.09 ± 2.83@@42.41,74.28 ± 1.66 / 62.38 ± 1.78@@74.28,6.55 ± 2.20 / 44.83 ± 3.70@@6.55,69.22 ± 1.74 / 50.78 ± 1.86@@69.22,15.8.2.dev0@@150802,15.8.2.dev0@@150802,15.8.2.dev0@@150802,15.8.2.dev0@@150802
<a href='https://hf.co/deepcogito/cogito-v1-preview-llama-3B'>deepcogito/cogito-v1-preview-llama-3B</a>,📝,3.02@@3.02,3606752256.0,128256.0,131072.0,✓,✗,57.19 ± 1.55 / 69.99 ± 1.34@@57.19,53.52 ± 2.22 / 37.78 ± 1.55@@53.52,14.00 ± 2.16 / 41.14 ± 2.14@@14.00,63.59 ± 1.65 / 45.58 ± 2.12@@63.59,15.5.0@@150500,15.5.0@@150500,15.5.0@@150500,15.5.0@@150500
<a href='https://hf.co/setu4993/LaBSE'>setu4993/LaBSE</a>,🔍,3.02@@3.02,470927360.0,501153.0,512.0,✓,✗,48.44 ± 3.22 / 65.36 ± 2.15@@48.44,89.91 ± 0.67 / 80.15 ± 0.68@@89.91,9.37 ± 9.19 / 54.19 ± 4.53@@9.37,43.16 ± 1.72 / 31.21 ± 1.43@@43.16,15.3.1@@150301,15.3.1@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301
<a href='https://hf.co/meta-llama/Llama-2-70b-chat-hf'>meta-llama/Llama-2-70b-chat-hf</a>,📝,3.02@@3.02,68976653312.0,32000.0,4096.0,✓,✗,50.12 ± 1.33 / 57.22 ± 1.59@@50.12,56.85 ± 2.33 / 37.78 ± 1.78@@56.85,15.12 ± 1.53 / 44.65 ± 2.06@@15.12,64.41 ± 0.71 / 39.72 ± 1.87@@64.41,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301
<a href='https://hf.co/ibm-granite/granite-20b-code-base'>ibm-granite/granite-20b-code-base</a>,🧠,3.02@@3.02,20066993152.0,49152.0,8192.0,✓,✗,39.81 ± 3.08 / 57.44 ± 2.72@@39.81,74.37 ± 2.09 / 61.07 ± 2.18@@74.37,10.23 ± 2.29 / 50.43 ± 2.19@@10.23,65.18 ± 0.88 / 48.76 ± 1.08@@65.18,15.8.1.dev0@@150801,15.8.1.dev0@@150801,15.8.1.dev0@@150801,15.8.1.dev0@@150801
<a href='https://hf.co/occiglot/occiglot-7b-eu5'>occiglot/occiglot-7b-eu5</a>,🧠,3.02@@3.02,7241732096.0,32000.0,4096.0,✓,✗,52.47 ± 2.70 / 63.94 ± 2.88@@52.47,55.96 ± 3.99 / 49.77 ± 3.27@@55.96,10.34 ± 2.37 / 54.63 ± 1.27@@10.34,70.14 ± 1.02 / 53.33 ± 2.60@@70.14,15.2.0.dev0@@150200,15.2.0.dev0@@150200,15.2.0.dev0@@150200,15.2.0.dev0@@150200
<a href='https://hf.co/allenai/OLMo-2-1124-13B'>allenai/OLMo-2-1124-13B</a>,🧠,3.02@@3.02,13716198400.0,100352.0,4096.0,✓,✗,47.42 ± 2.33 / 55.90 ± 3.52@@47.42,46.46 ± 5.60 / 42.06 ± 4.70@@46.46,17.42 ± 3.41 / 52.43 ± 5.30@@17.42,72.94 ± 0.41 / 54.31 ± 1.47@@72.94,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/NorwAI/NorwAI-Mixtral-8x7B'>NorwAI/NorwAI-Mixtral-8x7B</a>,🧠,3.03@@3.03,46997647360.0,67993.0,32768.0,✓,✗,43.62 ± 2.03 / 46.78 ± 1.13@@43.62,67.03 ± 1.78 / 53.13 ± 2.04@@67.03,9.63 ± 3.80 / 47.82 ± 5.07@@9.63,69.70 ± 2.91 / 51.71 ± 3.27@@69.70,15.7.1.dev0@@150701,15.7.1.dev0@@150701,15.7.1.dev0@@150701,15.7.1.dev0@@150701
<a href='https://hf.co/google/gemma-3n-E4B'>google/gemma-3n-E4B</a>,🧠,3.03@@3.03,7849978192.0,262400.0,?,✓,✗,46.17 ± 3.57 / 63.01 ± 2.75@@46.17,61.49 ± 2.35 / 50.59 ± 2.06@@61.49,10.66 ± 3.96 / 49.83 ± 4.55@@10.66,70.83 ± 3.58 / 54.90 ± 3.46@@70.83,15.16.0.dev0@@151600,15.16.0.dev0@@151600,15.16.0.dev0@@151600,15.16.0.dev0@@151600
<a href='https://hf.co/allenai/Olmo-3-7B-Instruct'>allenai/Olmo-3-7B-Instruct</a>,📝,3.03@@3.03,528384.0,100278.0,65536.0,✗,✗,50.66 ± 1.43 / 66.14 ± 1.00@@50.66,45.35 ± 1.90 / 38.32 ± 1.84@@45.35,29.33 ± 1.32 / 61.91 ± 1.03@@29.33,54.27 ± 5.30 / 35.86 ± 5.24@@54.27,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800
<a href='https://hf.co/mistralai/Voxtral-Mini-3B-2507'>mistralai/Voxtral-Mini-3B-2507</a>,📝,3.04@@3.04,4676271104.0,131072.0,?,✓,✗,46.13 ± 2.29 / 62.94 ± 1.70@@46.13,62.25 ± 1.68 / 52.43 ± 1.34@@62.25,11.40 ± 2.24 / 53.38 ± 1.95@@11.40,68.58 ± 1.83 / 53.04 ± 1.83@@68.58,15.16.0.dev0@@151600,15.16.0.dev0@@151600,15.16.0.dev0@@151600,15.16.0.dev0@@151600
<a href='https://hf.co/Qwen/Qwen3-1.7B'>Qwen/Qwen3-1.7B#no-thinking</a>,📝,3.06@@3.06,2031739904.0,151936.0,40960.0,✓,✗,52.01 ± 2.04 / 64.31 ± 1.56@@52.01,49.22 ± 2.05 / 32.46 ± 1.56@@49.22,17.86 ± 1.32 / 51.88 ± 2.19@@17.86,61.28 ± 1.53 / 45.34 ± 1.75@@61.28,16.2.2.dev0@@160202,16.2.2.dev0@@160202,16.2.2.dev0@@160202,16.2.2.dev0@@160202
<a href='https://hf.co/Qwen/Qwen3-1.7B'>Qwen/Qwen3-1.7B</a>,📝,3.06@@3.06,2031739904.0,151936.0,40960.0,✓,✗,52.01 ± 2.04 / 64.31 ± 1.56@@52.01,49.22 ± 2.05 / 32.46 ± 1.56@@49.22,17.86 ± 1.32 / 51.88 ± 2.19@@17.86,61.28 ± 1.53 / 45.34 ± 1.75@@61.28,16.1.1.dev0@@160101,16.1.1.dev0@@160101,16.1.1.dev0@@160101,16.1.1.dev0@@160101
<a href='https://hf.co/baidu/ERNIE-4.5-21B-A3B-PT'>baidu/ERNIE-4.5-21B-A3B-PT</a>,📝,3.07@@3.07,21948655808.0,103424.0,131072.0,✓,✗,41.18 ± 5.51 / 56.94 ± 5.54@@41.18,53.53 ± 1.88 / 38.52 ± 1.88@@53.53,20.05 ± 2.19 / 56.26 ± 3.53@@20.05,65.07 ± 1.83 / 47.07 ± 2.71@@65.07,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800
<a href='https://hf.co/intfloat/multilingual-e5-base'>intfloat/multilingual-e5-base</a>,🔍,3.07@@3.07,278044162.0,250002.0,512.0,✓,✗,50.84 ± 1.89 / 66.85 ± 1.26@@50.84,86.38 ± 1.11 / 76.43 ± 1.03@@86.38,6.23 ± 3.76 / 51.09 ± 3.09@@6.23,43.92 ± 0.94 / 30.71 ± 1.11@@43.92,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301
"<a href='https://platform.openai.com/docs/models/gpt-4.1-nano'>gpt-4.1-nano-2025-04-14 (zero-shot, val)</a>",📝,3.08@@3.08,?,?,1047576.0,✓,✗,46.19 ± 2.28 / 48.39 ± 1.13@@46.19,41.99 ± 2.06 / 25.46 ± 1.11@@41.99,25.24 ± 2.57 / 46.09 ± 1.67@@25.24,63.94 ± 0.92 / 40.58 ± 0.89@@63.94,15.6.1.dev0@@150601,15.6.1.dev0@@150601,15.6.1.dev0@@150601,15.6.1.dev0@@150601
<a href='https://hf.co/google/gemma-3-4b-pt'>google/gemma-3-4b-pt</a>,🧠,3.08@@3.08,4300079472.0,262144.0,?,✓,✗,42.33 ± 1.59 / 47.02 ± 1.40@@42.33,40.74 ± 2.95 / 34.46 ± 2.55@@40.74,25.21 ± 5.29 / 58.91 ± 4.65@@25.21,67.45 ± 2.36 / 49.51 ± 2.11@@67.45,16.5.0.dev0@@160500,15.5.0.dev0@@150500,16.5.0.dev0@@160500,15.5.0.dev0@@150500
<a href='https://hf.co/tiiuae/Falcon3-7B-Base'>tiiuae/Falcon3-7B-Base</a>,🧠,3.09@@3.09,7455550464.0,131072.0,32768.0,✓,✗,50.74 ± 2.73 / 61.51 ± 4.00@@50.74,59.12 ± 3.52 / 44.73 ± 1.73@@59.12,6.50 ± 2.72 / 37.93 ± 2.25@@6.50,67.33 ± 0.94 / 50.72 ± 1.79@@67.33,15.7.2.dev0@@150702,15.7.2.dev0@@150702,15.7.2.dev0@@150702,15.7.2.dev0@@150702
<a href='https://hf.co/google/gemma-7b'>google/gemma-7b</a>,🧠,3.10@@3.10,8537680896.0,256000.0,8192.0,✓,✗,48.31 ± 2.11 / 56.94 ± 3.76@@48.31,45.64 ± 4.08 / 38.60 ± 3.51@@45.64,15.12 ± 2.88 / 55.42 ± 1.59@@15.12,69.93 ± 3.55 / 54.00 ± 3.36@@69.93,15.6.1@@150601,15.6.1@@150601,15.6.1@@150601,15.6.1@@150601
<a href='https://hf.co/LiquidAI/LFM2-2.6B'>LiquidAI/LFM2-2.6B</a>,📝,3.11@@3.11,2569272320.0,65536.0,128000.0,✗,✗,51.50 ± 1.63 / 67.51 ± 1.16@@51.50,49.61 ± 1.25 / 39.14 ± 1.20@@49.61,12.41 ± 2.38 / 52.92 ± 1.68@@12.41,65.87 ± 0.75 / 48.08 ± 0.76@@65.87,16.2.2.dev0@@160202,16.2.2.dev0@@160202,16.2.2.dev0@@160202,16.2.2.dev0@@160202
<a href='https://hf.co/allenai/OLMo-2-1124-7B'>allenai/OLMo-2-1124-7B</a>,🧠,3.14@@3.14,7298617344.0,100352.0,4096.0,✓,✗,50.26 ± 3.64 / 61.20 ± 4.24@@50.26,40.69 ± 1.96 / 34.49 ± 1.49@@40.69,15.38 ± 2.57 / 55.01 ± 2.20@@15.38,69.27 ± 0.74 / 48.97 ± 2.05@@69.27,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/tiiuae/falcon-11B'>tiiuae/falcon-11B</a>,📝,3.16@@3.16,11102822400.0,65024.0,8192.0,✓,✗,59.88 ± 1.56 / 72.13 ± 1.69@@59.88,56.97 ± 3.23 / 47.26 ± 2.36@@56.97,16.44 ± 2.59 / 50.77 ± 3.70@@16.44,36.27 ± 9.89 / 21.63 ± 9.05@@36.27,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301
<a href='https://hf.co/mistralai/Mistral-7B-Instruct-v0.2'>mistralai/Mistral-7B-Instruct-v0.2</a>,📝,3.16@@3.16,7241732096.0,32000.0,32768.0,✗,✗,51.36 ± 1.13 / 67.53 ± 0.77@@51.36,50.18 ± 2.09 / 36.69 ± 2.59@@50.18,17.97 ± 1.57 / 57.84 ± 1.23@@17.97,51.20 ± 1.52 / 26.58 ± 2.36@@51.20,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301
<a href='https://hf.co/meta-llama/Llama-4-Scout-17B-16E'>meta-llama/Llama-4-Scout-17B-16E</a>,📝,3.16@@3.16,108641793536.0,200000.0,?,✓,✗,56.63 ± 1.69 / 67.20 ± 2.98@@56.63,78.84 ± 1.24 / 66.89 ± 1.83@@78.84,11.92 ± 3.15 / 53.07 ± 2.47@@11.92,23.01 ± 7.21 / 0.04 ± 0.05@@23.01,15.9.2@@150902,15.9.2@@150902,15.9.2@@150902,15.9.2@@150902
<a href='https://hf.co/allenai/Olmo-3-7B-Instruct-DPO'>allenai/Olmo-3-7B-Instruct-DPO</a>,📝,3.19@@3.19,7298011136.0,100278.0,65536.0,✗,✗,49.80 ± 1.37 / 65.18 ± 0.99@@49.80,44.96 ± 1.88 / 37.21 ± 1.92@@44.96,28.97 ± 1.17 / 61.22 ± 1.13@@28.97,38.34 ± 9.59 / 20.26 ± 8.62@@38.34,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800
<a href='https://hf.co/allenai/Olmo-3-7B-Instruct-SFT'>allenai/Olmo-3-7B-Instruct-SFT</a>,📝,3.19@@3.19,7298011136.0,100278.0,65536.0,✗,✗,49.58 ± 1.23 / 63.14 ± 1.89@@49.58,46.58 ± 2.57 / 41.86 ± 2.34@@46.58,27.89 ± 1.90 / 61.97 ± 1.55@@27.89,36.77 ± 10.98 / 19.46 ± 10.42@@36.77,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800
<a href='https://hf.co/meta-llama/Llama-2-13b-chat-hf'>meta-llama/Llama-2-13b-chat-hf</a>,📝,3.19@@3.19,13015866880.0,32000.0,4096.0,✓,✗,47.66 ± 1.61 / 55.79 ± 1.73@@47.66,51.79 ± 2.50 / 36.14 ± 1.53@@51.79,11.42 ± 1.34 / 41.66 ± 1.58@@11.42,62.40 ± 1.43 / 44.69 ± 2.07@@62.40,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301
