<span style='font-size: 12px; font-weight: normal; opacity: 0.6;'>Task Type</span>,<span style='visibility: hidden;'>dummy</span>,,,,,,,<a id=8 href='https://euroeval.com/tasks/sentiment-classification/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Sentiment classification</a>,<a id=9 href='https://euroeval.com/tasks/named-entity-recognition/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Named entity recognition</a>,<a id=10 href='https://euroeval.com/tasks/linguistic-acceptability/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Linguistic acceptability</a>,<a id=11 href='https://euroeval.com/tasks/reading-comprehension/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Reading comprehension</a>,<span style='visibility: hidden;'>hidden</span>,,,
<a href='https://hf.co/swiss-ai/Apertus-70B-Instruct-2509'>swiss-ai/Apertus-70B-Instruct-2509</a>,📝,2.23@@2.23,70599864480.0,131072.0,65536.0,✗,✗,92.80 ± 0.79 / 96.38 ± 0.40@@92.80,46.90 ± 1.79 / 32.38 ± 2.14@@46.90,34.53 ± 2.47 / 66.30 ± 1.00@@34.53,65.29 ± 1.55 / 37.10 ± 1.02@@65.29,15.16.0.dev0@@151600,15.16.0.dev0@@151600,15.16.0.dev0@@151600,15.16.0.dev0@@151600
<a href='https://hf.co/deepseek-ai/DeepSeek-R1-Distill-Qwen-32B'>deepseek-ai/DeepSeek-R1-Distill-Qwen-32B</a>,🤔,2.23@@2.23,32763876352.0,152064.0,131072.0,✓,✗,93.10 ± 0.59 / 96.55 ± 0.29@@93.10,62.98 ± 1.80 / 55.79 ± 1.85@@62.98,26.28 ± 2.77 / 62.55 ± 1.25@@26.28,53.81 ± 1.95 / 27.45 ± 1.85@@53.81,15.10.0.dev0@@151000,15.10.0.dev0@@151000,15.10.0.dev0@@151000,15.10.0.dev0@@151000
<a href='https://hf.co/google/gemma-3-4b-it'>google/gemma-3-4b-it</a>,📝,2.23@@2.23,4300079472.0,262144.0,?,✓,✗,91.62 ± 0.46 / 95.79 ± 0.23@@91.62,51.33 ± 1.81 / 49.99 ± 1.81@@51.33,33.08 ± 2.04 / 65.09 ± 1.27@@33.08,63.51 ± 0.83 / 32.57 ± 0.72@@63.51,15.5.0@@150500,15.5.0@@150500,15.5.0@@150500,15.5.0@@150500
<a href='https://hf.co/Qwen/Qwen3-8B'>Qwen/Qwen3-8B</a>,🤔,2.24@@2.24,8190735360.0,151936.0,40960.0,✓,✗,93.05 ± 0.43 / 96.52 ± 0.22@@93.05,39.21 ± 2.20 / 35.53 ± 1.78@@39.21,37.98 ± 1.67 / 62.54 ± 0.80@@37.98,69.91 ± 0.75 / 39.92 ± 0.74@@69.91,15.7.1@@150701,15.7.1@@150701,15.7.1@@150701,15.7.2@@150702
<a href='https://hf.co/HuggingFaceTB/SmolLM3-3B'>HuggingFaceTB/SmolLM3-3B</a>,🤔,2.25@@2.25,3075098624.0,128256.0,65536.0,✓,✗,91.68 ± 0.61 / 95.82 ± 0.30@@91.68,50.14 ± 2.19 / 48.74 ± 2.19@@50.14,28.51 ± 2.29 / 56.49 ± 2.78@@28.51,67.79 ± 1.29 / 39.20 ± 0.82@@67.79,15.10.1.dev0@@151001,15.10.1.dev0@@151001,15.10.1.dev0@@151001,15.10.1.dev0@@151001
<a href='https://hf.co/setu4993/LaBSE'>setu4993/LaBSE</a>,🔍,2.25@@2.25,470927360.0,501153.0,512.0,✓,✗,83.85 ± 1.39 / 91.82 ± 0.76@@83.85,76.11 ± 1.04 / 75.23 ± 1.17@@76.11,23.77 ± 16.69 / 61.37 ± 8.23@@23.77,47.42 ± 2.16 / 27.54 ± 1.49@@47.42,14.4.0@@140400,14.4.0@@140400,14.4.0@@140400,14.4.0@@140400
<a href='https://hf.co/ibm-granite/granite-3.0-8b-base'>ibm-granite/granite-3.0-8b-base</a>,🧠,2.25@@2.25,8170835968.0,49152.0,4096.0,✓,✗,92.91 ± 0.99 / 96.40 ± 0.52@@92.91,39.17 ± 1.56 / 36.63 ± 1.75@@39.17,32.53 ± 2.14 / 64.26 ± 2.00@@32.53,74.64 ± 1.22 / 46.85 ± 0.98@@74.64,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.1.0@@150100
<a href='https://hf.co/meta-llama/Meta-Llama-3-8B-Instruct'>meta-llama/Meta-Llama-3-8B-Instruct</a>,📝,2.25@@2.25,8030261248.0,128256.0,8192.0,✓,✗,94.00 ± 0.55 / 96.99 ± 0.28@@94.00,51.73 ± 2.12 / 48.93 ± 2.32@@51.73,30.18 ± 1.52 / 59.37 ± 1.74@@30.18,63.73 ± 1.04 / 31.30 ± 1.14@@63.73,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301
<a href='https://hf.co/allenai/Olmo-3-7B-Instruct'>allenai/Olmo-3-7B-Instruct</a>,📝,2.26@@2.26,528384.0,100278.0,65536.0,✗,✗,89.71 ± 1.02 / 94.82 ± 0.52@@89.71,44.49 ± 1.41 / 42.81 ± 1.30@@44.49,39.74 ± 2.22 / 68.41 ± 1.82@@39.74,62.10 ± 1.27 / 34.26 ± 1.00@@62.10,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800
<a href='https://hf.co/zai-org/GLM-4.5-Air'>zai-org/GLM-4.5-Air#no-thinking</a>,📝,2.27@@2.27,110468824832.0,151552.0,131072.0,✓,✗,91.35 ± 0.92 / 95.53 ± 0.50@@91.35,64.10 ± 1.57 / 62.82 ± 1.52@@64.10,38.12 ± 5.40 / 67.51 ± 3.48@@38.12,34.27 ± 2.23 / 0.00 ± 0.00@@34.27,16.2.2.dev0@@160202,16.2.2.dev0@@160202,16.2.2.dev0@@160202,16.2.2.dev0@@160202
<a href='https://hf.co/meta-llama/Llama-3.1-8B-Instruct'>meta-llama/Llama-3.1-8B-Instruct</a>,📝,2.27@@2.27,8030261248.0,128256.0,131072.0,✓,✗,93.55 ± 0.59 / 96.76 ± 0.30@@93.55,51.78 ± 2.71 / 46.76 ± 3.00@@51.78,26.04 ± 2.26 / 52.60 ± 2.82@@26.04,64.96 ± 0.96 / 32.46 ± 0.97@@64.96,15.1.0@@150100,15.1.0@@150100,15.1.0@@150100,15.1.0@@150100
<a href='https://ollama.com/library/gemma3:4b-it-q4_K_M'>ollama_chat/gemma3:4b-it-q4_K_M</a>,📝,2.27@@2.27,?,?,?,✓,✗,92.08 ± 0.53 / 96.02 ± 0.27@@92.08,54.17 ± 1.28 / 49.52 ± 1.32@@54.17,31.04 ± 1.84 / 63.18 ± 1.28@@31.04,59.83 ± 1.13 / 29.71 ± 1.01@@59.83,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301
<a href='https://hf.co/swiss-ai/Apertus-8B-Instruct-2509'>swiss-ai/Apertus-8B-Instruct-2509</a>,📝,2.28@@2.28,8053338176.0,131072.0,65536.0,✗,✗,90.96 ± 0.90 / 95.46 ± 0.46@@90.96,42.14 ± 1.82 / 33.61 ± 1.68@@42.14,32.06 ± 2.48 / 62.61 ± 2.28@@32.06,70.07 ± 1.52 / 40.10 ± 1.08@@70.07,15.16.0.dev0@@151600,15.16.0.dev0@@151600,15.16.0.dev0@@151600,15.16.0.dev0@@151600
<a href='https://hf.co/google/gemma-2-9b'>google/gemma-2-9b</a>,🧠,2.28@@2.28,9241705984.0,256000.0,8192.0,✓,✗,93.67 ± 0.71 / 96.78 ± 0.37@@93.67,38.32 ± 5.24 / 35.61 ± 4.56@@38.32,32.92 ± 1.46 / 60.96 ± 2.05@@32.92,73.09 ± 1.78 / 44.65 ± 1.30@@73.09,15.6.1@@150601,15.6.1@@150601,15.6.1@@150601,15.6.1@@150601
<a href='https://hf.co/ibm-granite/granite-34b-code-base'>ibm-granite/granite-34b-code-base</a>,🧠,2.28@@2.28,33715603456.0,49152.0,8192.0,✓,✗,90.06 ± 0.59 / 95.02 ± 0.30@@90.06,60.65 ± 1.09 / 59.49 ± 1.52@@60.65,12.18 ± 2.18 / 51.17 ± 3.90@@12.18,74.02 ± 1.63 / 48.60 ± 1.17@@74.02,15.8.2.dev0@@150802,15.8.2.dev0@@150802,15.8.2.dev0@@150802,15.8.2.dev0@@150802
<a href='https://hf.co/zai-org/GLM-4.5-Air'>zai-org/GLM-4.5-Air#thinking</a>,🤔,2.28@@2.28,110468824832.0,151552.0,131072.0,✓,✗,93.82 ± 0.48 / 96.91 ± 0.24@@93.82,67.48 ± 2.13 / 63.42 ± 2.17@@67.48,40.16 ± 1.63 / 63.98 ± 1.21@@40.16,29.75 ± 0.74 / 0.00 ± 0.00@@29.75,16.2.2.dev0@@160202,16.2.2.dev0@@160202,16.2.2.dev0@@160202,16.2.2.dev0@@160202
<a href='https://hf.co/HuggingFaceTB/SmolLM3-3B-Base'>HuggingFaceTB/SmolLM3-3B-Base</a>,🧠,2.29@@2.29,3075098624.0,128256.0,65536.0,✓,✗,89.93 ± 0.97 / 94.79 ± 0.53@@89.93,52.38 ± 2.24 / 50.38 ± 2.55@@52.38,24.68 ± 5.85 / 48.71 ± 6.44@@24.68,66.58 ± 2.25 / 39.56 ± 1.08@@66.58,16.5.0.dev0@@160500,15.10.1.dev0@@151001,16.5.0.dev0@@160500,15.10.1.dev0@@151001
<a href='https://hf.co/allenai/OLMo-2-1124-13B'>allenai/OLMo-2-1124-13B</a>,🧠,2.30@@2.30,13716198400.0,100352.0,4096.0,✓,✗,95.75 ± 0.55 / 97.87 ± 0.28@@95.75,51.05 ± 2.03 / 48.31 ± 2.17@@51.05,15.84 ± 6.38 / 44.55 ± 6.21@@15.84,76.03 ± 0.70 / 48.09 ± 0.48@@76.03,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/google/gemma-2-9b-it'>google/gemma-2-9b-it</a>,📝,2.30@@2.30,9241705984.0,256000.0,8192.0,✓,✗,94.46 ± 0.47 / 97.22 ± 0.24@@94.46,32.12 ± 1.36 / 27.47 ± 1.76@@32.12,39.48 ± 1.70 / 64.27 ± 1.18@@39.48,71.07 ± 1.00 / 40.11 ± 0.46@@71.07,15.6.1@@150601,15.6.1@@150601,15.6.1@@150601,15.6.1@@150601
<a href='https://hf.co/intfloat/multilingual-e5-base'>intfloat/multilingual-e5-base</a>,🔍,2.30@@2.30,278044162.0,250002.0,512.0,✓,✗,86.21 ± 1.11 / 93.04 ± 0.57@@86.21,73.47 ± 1.10 / 73.17 ± 1.11@@73.47,24.57 ± 11.71 / 61.11 ± 5.96@@24.57,43.65 ± 1.10 / 24.27 ± 0.79@@43.65,14.4.0@@140400,14.4.0@@140400,14.4.0@@140400,14.4.0@@140400
"<a href='https://platform.openai.com/docs/models/gpt-5-mini'>gpt-5-mini-2025-08-07#minimal (zero-shot, val)</a>",🤔,2.31@@2.31,?,100256.0,272000.0,✓,✗,95.24 ± 1.46 / 97.60 ± 0.73@@95.24,45.79 ± 1.66 / 27.68 ± 0.98@@45.79,25.34 ± 3.10 / 53.19 ± 1.64@@25.34,69.71 ± 1.16 / 38.08 ± 1.76@@69.71,15.15.0.dev0@@151500,15.15.0.dev0@@151500,15.15.0.dev0@@151500,15.15.0.dev0@@151500
<a href='https://hf.co/allenai/OLMo-2-1124-7B'>allenai/OLMo-2-1124-7B</a>,🧠,2.31@@2.31,7298617344.0,100352.0,4096.0,✓,✗,91.34 ± 0.76 / 95.53 ± 0.42@@91.34,43.39 ± 1.57 / 37.68 ± 1.84@@43.39,24.18 ± 3.27 / 57.55 ± 4.70@@24.18,76.56 ± 0.39 / 49.57 ± 0.94@@76.56,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/google/gemma-2-27b'>google/gemma-2-27b</a>,🧠,2.31@@2.31,27227128320.0,256000.0,8192.0,✓,✗,94.89 ± 0.68 / 97.41 ± 0.36@@94.89,23.62 ± 1.70 / 25.99 ± 2.15@@23.62,41.73 ± 2.72 / 69.44 ± 1.44@@41.73,75.88 ± 2.54 / 48.21 ± 1.80@@75.88,15.6.1@@150601,15.6.1@@150601,15.6.1@@150601,15.6.1@@150601
<a href='https://hf.co/google/gemma-3-4b-pt'>google/gemma-3-4b-pt</a>,🧠,2.33@@2.33,4300079472.0,262144.0,8192.0,✓,✗,90.55 ± 0.97 / 95.10 ± 0.53@@90.55,39.19 ± 2.25 / 38.36 ± 2.31@@39.19,31.97 ± 3.68 / 61.37 ± 4.25@@31.97,69.30 ± 2.50 / 43.55 ± 1.54@@69.30,16.5.0.dev0@@160500,15.5.0.dev0@@150500,16.5.0.dev0@@160500,15.5.0.dev0@@150500
<a href='https://hf.co/ibm-granite/granite-3.0-8b-instruct'>ibm-granite/granite-3.0-8b-instruct</a>,📝,2.34@@2.34,8170848256.0,49155.0,4096.0,✓,✗,90.20 ± 2.55 / 95.05 ± 1.31@@90.20,41.76 ± 1.83 / 36.24 ± 1.91@@41.76,27.60 ± 3.08 / 60.17 ± 3.19@@27.60,72.15 ± 1.57 / 45.88 ± 1.10@@72.15,15.1.0@@150100,15.1.0@@150100,15.1.0@@150100,15.1.0@@150100
<a href='https://hf.co/mistralai/Voxtral-Mini-3B-2507'>mistralai/Voxtral-Mini-3B-2507</a>,📝,2.36@@2.36,4676271104.0,131072.0,?,✓,✗,92.12 ± 0.75 / 96.05 ± 0.38@@92.12,53.67 ± 1.75 / 49.29 ± 2.03@@53.67,16.72 ± 2.31 / 45.76 ± 2.61@@16.72,70.85 ± 2.64 / 45.53 ± 1.98@@70.85,15.16.0.dev0@@151600,15.16.0.dev0@@151600,15.16.0.dev0@@151600,15.16.0.dev0@@151600
<a href='https://hf.co/occiglot/occiglot-7b-eu5'>occiglot/occiglot-7b-eu5</a>,🧠,2.36@@2.36,7241732096.0,32000.0,4096.0,✓,✗,94.68 ± 0.72 / 97.32 ± 0.37@@94.68,46.81 ± 1.38 / 44.71 ± 1.54@@46.81,19.58 ± 2.62 / 55.28 ± 3.00@@19.58,71.16 ± 1.77 / 46.24 ± 1.65@@71.16,15.0.0@@150000,15.0.0@@150000,15.0.0@@150000,15.0.0@@150000
<a href='https://hf.co/ibm-granite/granite-20b-code-base'>ibm-granite/granite-20b-code-base</a>,🧠,2.37@@2.37,20066993152.0,49152.0,8192.0,✓,✗,89.05 ± 0.52 / 94.50 ± 0.26@@89.05,59.25 ± 2.30 / 58.12 ± 2.37@@59.25,13.67 ± 2.41 / 51.80 ± 3.21@@13.67,68.48 ± 1.92 / 44.35 ± 1.31@@68.48,15.8.1.dev0@@150801,15.8.1.dev0@@150801,15.8.1.dev0@@150801,15.8.1.dev0@@150801
"<a href='https://platform.openai.com/docs/models/gpt-5-nano'>gpt-5-nano-2025-08-07#minimal (zero-shot, val)</a>",🤔,2.37@@2.37,?,100256.0,272000.0,✓,✗,92.77 ± 1.52 / 96.31 ± 0.80@@92.77,48.07 ± 1.24 / 25.04 ± 0.74@@48.07,26.85 ± 5.06 / 57.09 ± 2.34@@26.85,59.64 ± 1.23 / 24.16 ± 1.42@@59.64,15.15.0.dev0@@151500,15.15.0.dev0@@151500,15.15.0.dev0@@151500,15.15.0.dev0@@151500
<a href='https://hf.co/meta-llama/Llama-2-70b-chat-hf'>meta-llama/Llama-2-70b-chat-hf</a>,📝,2.37@@2.37,68976653312.0,32000.0,4096.0,✓,✗,91.49 ± 0.86 / 95.67 ± 0.46@@91.49,48.63 ± 1.44 / 34.56 ± 1.61@@48.63,24.82 ± 2.13 / 51.20 ± 2.31@@24.82,65.75 ± 0.71 / 34.79 ± 0.88@@65.75,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301
<a href='https://hf.co/kurakurai/Luth-1.7B-Instruct'>kurakurai/Luth-1.7B-Instruct</a>,📝,2.38@@2.38,1720574976.0,151936.0,40960.0,✗,✗,88.39 ± 0.86 / 94.09 ± 0.45@@88.39,43.14 ± 1.59 / 37.90 ± 1.96@@43.14,30.37 ± 1.85 / 61.11 ± 1.03@@30.37,67.36 ± 0.99 / 38.31 ± 0.68@@67.36,15.15.0.dev0@@151500,15.15.0.dev0@@151500,15.15.0.dev0@@151500,15.15.0.dev0@@151500
<a href='https://hf.co/utter-project/EuroLLM-9B-Instruct'>utter-project/EuroLLM-9B-Instruct</a>,📝,2.38@@2.38,9152319488.0,128000.0,4096.0,✗,✗,92.98 ± 0.43 / 96.47 ± 0.22@@92.98,44.30 ± 1.84 / 35.23 ± 2.39@@44.30,25.29 ± 2.39 / 52.64 ± 2.91@@25.29,68.47 ± 2.44 / 42.15 ± 1.82@@68.47,14.4.0@@140400,14.4.0@@140400,14.4.0@@140400,14.4.0@@140400
<a href='https://hf.co/openai/gpt-oss-20b'>openai/gpt-oss-20b#high</a>,🤔,2.40@@2.40,21511953984.0,201088.0,131072.0,✓,✗,89.83 ± 0.85 / 94.88 ± 0.44@@89.83,45.47 ± 1.44 / 42.20 ± 1.31@@45.47,30.17 ± 1.99 / 62.18 ± 1.00@@30.17,59.21 ± 0.35 / 32.88 ± 0.47@@59.21,16.7.0.dev0@@160700,16.7.0.dev0@@160700,16.7.0.dev0@@160700,16.7.0.dev0@@160700
<a href='https://hf.co/mistralai/Ministral-8B-Instruct-2410'>mistralai/Ministral-8B-Instruct-2410</a>,📝,2.40@@2.40,8019808256.0,131072.0,32768.0,✓,✗,92.81 ± 0.61 / 96.35 ± 0.32@@92.81,59.05 ± 1.64 / 53.26 ± 1.85@@59.05,7.82 ± 2.13 / 34.92 ± 0.70@@7.82,69.74 ± 1.40 / 40.14 ± 0.88@@69.74,15.0.0@@150000,14.3.0.dev0@@140300,14.3.0.dev0@@140300,14.3.0.dev0@@140300
<a href='https://hf.co/tiiuae/falcon-11B'>tiiuae/falcon-11B</a>,📝,2.40@@2.40,11102822400.0,65024.0,8192.0,✓,✗,93.19 ± 0.63 / 96.58 ± 0.32@@93.19,50.25 ± 1.92 / 48.42 ± 1.98@@50.25,33.10 ± 3.08 / 62.78 ± 3.29@@33.10,47.12 ± 8.60 / 21.59 ± 7.52@@47.12,15.1.0@@150100,15.1.0@@150100,15.1.0@@150100,15.1.0@@150100
<a href='https://hf.co/meta-llama/Llama-2-13b-hf'>meta-llama/Llama-2-13b-hf</a>,🧠,2.41@@2.41,13015866880.0,32000.0,4096.0,✓,✗,91.53 ± 1.37 / 95.64 ± 0.75@@91.53,50.45 ± 2.39 / 49.33 ± 2.58@@50.45,13.39 ± 4.37 / 44.91 ± 6.75@@13.39,73.23 ± 1.28 / 46.86 ± 0.75@@73.23,14.4.0@@140400,14.4.0@@140400,14.4.0@@140400,14.4.0@@140400
<a href='https://hf.co/BSC-LT/salamandra-7b-instruct'>BSC-LT/salamandra-7b-instruct</a>,📝,2.41@@2.41,7768117248.0,256000.0,8192.0,✓,✗,94.13 ± 0.52 / 97.06 ± 0.26@@94.13,47.20 ± 2.06 / 40.71 ± 2.56@@47.20,14.32 ± 1.73 / 56.48 ± 0.95@@14.32,73.15 ± 1.15 / 46.41 ± 0.82@@73.15,14.4.0@@140400,14.4.0@@140400,14.4.0@@140400,14.4.0@@140400
"<a href='https://platform.openai.com/docs/models/gpt-4.1-nano'>gpt-4.1-nano-2025-04-14 (zero-shot, val)</a>",📝,2.42@@2.42,?,?,1047576.0,✓,✗,89.38 ± 1.41 / 94.57 ± 0.73@@89.38,42.14 ± 2.21 / 23.16 ± 0.94@@42.14,31.08 ± 2.61 / 62.04 ± 1.42@@31.08,61.75 ± 1.19 / 31.06 ± 1.41@@61.75,15.6.1.dev0@@150601,15.6.1.dev0@@150601,15.6.1.dev0@@150601,15.6.1.dev0@@150601
<a href='https://hf.co/Qwen/Qwen3-1.7B'>Qwen/Qwen3-1.7B#no-thinking</a>,📝,2.44@@2.44,2031739904.0,151936.0,40960.0,✓,✗,86.91 ± 0.97 / 93.27 ± 0.54@@86.91,41.09 ± 1.67 / 35.48 ± 1.97@@41.09,29.27 ± 1.64 / 59.38 ± 1.64@@29.27,63.55 ± 1.30 / 38.00 ± 0.85@@63.55,16.2.2.dev0@@160202,16.2.2.dev0@@160202,16.2.2.dev0@@160202,16.2.2.dev0@@160202
<a href='https://hf.co/Qwen/Qwen3-1.7B'>Qwen/Qwen3-1.7B</a>,📝,2.44@@2.44,2031739904.0,151936.0,40960.0,✓,✗,86.91 ± 0.97 / 93.27 ± 0.54@@86.91,41.10 ± 1.69 / 35.49 ± 1.98@@41.10,29.27 ± 1.64 / 59.38 ± 1.64@@29.27,63.55 ± 1.30 / 38.00 ± 0.85@@63.55,16.1.1.dev0@@160101,16.1.1.dev0@@160101,16.1.1.dev0@@160101,16.1.1.dev0@@160101
<a href='https://hf.co/ibm-granite/granite-8b-code-base-4k'>ibm-granite/granite-8b-code-base-4k</a>,🧠,2.44@@2.44,8054910976.0,49152.0,4096.0,✓,✗,88.09 ± 0.77 / 94.00 ± 0.42@@88.09,59.47 ± 1.62 / 58.02 ± 1.68@@59.47,9.57 ± 1.51 / 50.91 ± 2.40@@9.57,66.28 ± 2.13 / 41.27 ± 1.35@@66.28,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.1.0@@150100
<a href='https://hf.co/deepseek-ai/DeepSeek-R1-Distill-Qwen-14B'>deepseek-ai/DeepSeek-R1-Distill-Qwen-14B</a>,🤔,2.44@@2.44,14770033664.0,152064.0,131072.0,✓,✗,91.87 ± 0.53 / 95.93 ± 0.27@@91.87,49.24 ± 1.78 / 40.80 ± 2.07@@49.24,25.35 ± 1.86 / 53.89 ± 1.66@@25.35,58.40 ± 1.68 / 30.90 ± 1.57@@58.40,15.10.0.dev0@@151000,15.10.0.dev0@@151000,15.10.0.dev0@@151000,15.10.0.dev0@@151000
<a href='https://hf.co/allenai/OLMo-2-0325-32B-Instruct'>allenai/OLMo-2-0325-32B-Instruct</a>,📝,2.44@@2.44,32234279936.0,100352.0,4096.0,✗,✗,95.11 ± 0.46 / 97.55 ± 0.23@@95.11,48.75 ± 1.03 / 32.33 ± 0.73@@48.75,44.53 ± 2.40 / 70.48 ± 1.72@@44.53,31.04 ± 1.58 / 0.00 ± 0.00@@31.04,15.9.2@@150902,15.9.2@@150902,15.9.2@@150902,15.9.2@@150902
<a href='https://hf.co/CohereForAI/aya-23-8B'>CohereForAI/aya-23-8B</a>,📝,2.44@@2.44,8028033024.0,256000.0,8192.0,✗,✗,94.35 ± 0.53 / 97.17 ± 0.27@@94.35,51.36 ± 1.92 / 49.95 ± 1.85@@51.36,15.72 ± 1.97 / 54.58 ± 3.04@@15.72,65.00 ± 0.67 / 38.05 ± 0.74@@65.00,15.10.0@@151000,15.10.0@@151000,15.10.0@@151000,15.10.0@@151000
<a href='https://hf.co/LiquidAI/LFM2-2.6B'>LiquidAI/LFM2-2.6B</a>,📝,2.45@@2.45,2569272320.0,65536.0,128000.0,✗,✗,90.00 ± 0.65 / 94.99 ± 0.33@@90.00,42.41 ± 1.70 / 40.45 ± 2.00@@42.41,27.07 ± 2.37 / 60.17 ± 1.34@@27.07,62.76 ± 1.03 / 35.49 ± 0.66@@62.76,16.2.2.dev0@@160202,16.2.2.dev0@@160202,16.2.2.dev0@@160202,16.2.2.dev0@@160202
<a href='https://hf.co/allenai/OLMo-2-1124-7B-Instruct'>allenai/OLMo-2-1124-7B-Instruct</a>,📝,2.47@@2.47,7298617344.0,100352.0,4096.0,✓,✗,92.25 ± 0.69 / 96.09 ± 0.36@@92.25,39.57 ± 1.54 / 30.31 ± 1.53@@39.57,27.77 ± 1.83 / 60.97 ± 1.74@@27.77,62.32 ± 1.48 / 36.50 ± 0.64@@62.32,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/ibm-granite/granite-34b-code-instruct'>ibm-granite/granite-34b-code-instruct</a>,📝,2.49@@2.49,33715603456.0,49152.0,8192.0,✓,✗,89.86 ± 0.38 / 94.92 ± 0.19@@89.86,54.13 ± 2.43 / 52.16 ± 2.44@@54.13,15.81 ± 2.47 / 49.61 ± 3.30@@15.81,60.94 ± 4.12 / 34.14 ± 4.42@@60.94,15.8.2.dev0@@150802,15.8.2.dev0@@150802,15.8.2.dev0@@150802,15.8.2.dev0@@150802
<a href='https://hf.co/google/gemma-3-27b-it'>google/gemma-3-27b-it (zero-shot)</a>,📝,2.51@@2.51,27432406640.0,262144.0,?,✓,✗,89.95 ± 0.61 / 94.91 ± 0.32@@89.95,37.97 ± 0.94 / 26.38 ± 0.56@@37.97,28.07 ± 1.35 / 63.81 ± 0.66@@28.07,62.67 ± 0.42 / 31.07 ± 0.47@@62.67,15.8.1.dev0@@150801,15.8.1.dev0@@150801,15.8.1.dev0@@150801,15.8.1.dev0@@150801
<a href='https://hf.co/BSC-LT/salamandra-7b'>BSC-LT/salamandra-7b</a>,🧠,2.51@@2.51,7768117248.0,256000.0,8192.0,✓,✗,94.11 ± 0.78 / 97.03 ± 0.40@@94.11,45.34 ± 1.91 / 42.85 ± 1.89@@45.34,11.69 ± 1.87 / 53.21 ± 1.67@@11.69,67.56 ± 1.74 / 42.43 ± 1.31@@67.56,14.4.0@@140400,14.4.0@@140400,14.4.0@@140400,14.4.0@@140400
<a href='https://hf.co/mistralai/Mistral-7B-Instruct-v0.1'>mistralai/Mistral-7B-Instruct-v0.1</a>,📝,2.52@@2.52,7241732096.0,32000.0,4096.0,✓,✗,89.35 ± 0.73 / 94.62 ± 0.39@@89.35,43.43 ± 1.68 / 38.76 ± 2.03@@43.43,19.60 ± 2.60 / 55.93 ± 2.34@@19.60,63.97 ± 2.71 / 36.17 ± 1.14@@63.97,15.1.0@@150100,15.1.0@@150100,15.1.0@@150100,15.1.0@@150100
<a href='https://hf.co/ibm-granite/granite-8b-code-instruct-4k'>ibm-granite/granite-8b-code-instruct-4k</a>,📝,2.53@@2.53,8054910976.0,49152.0,4096.0,✓,✗,84.81 ± 2.73 / 92.25 ± 1.39@@84.81,54.51 ± 1.83 / 51.46 ± 2.39@@54.51,15.14 ± 1.82 / 55.51 ± 2.03@@15.14,61.23 ± 1.69 / 36.77 ± 1.15@@61.23,15.1.0@@150100,15.1.0@@150100,15.1.0@@150100,15.1.0@@150100
<a href='https://hf.co/norallm/normistral-11b-warm'>norallm/normistral-11b-warm</a>,🧠,2.53@@2.53,11429893120.0,51200.0,1024000.0,✓,✗,91.38 ± 0.78 / 95.65 ± 0.40@@91.38,55.92 ± 1.32 / 50.35 ± 2.28@@55.92,3.71 ± 1.79 / 43.42 ± 3.95@@3.71,69.41 ± 1.48 / 43.92 ± 1.08@@69.41,15.0.0@@150000,15.0.0@@150000,15.0.0@@150000,15.0.0@@150000
<a href='https://hf.co/occiglot/occiglot-7b-eu5-instruct'>occiglot/occiglot-7b-eu5-instruct</a>,📝,2.54@@2.54,7241748480.0,32002.0,4096.0,✗,✗,94.34 ± 0.45 / 97.17 ± 0.23@@94.34,48.84 ± 1.66 / 44.24 ± 1.86@@48.84,28.77 ± 3.07 / 62.19 ± 2.66@@28.77,40.45 ± 1.01 / 0.08 ± 0.05@@40.45,15.0.0@@150000,15.0.0@@150000,15.0.0@@150000,15.0.0@@150000
<a href='https://hf.co/google/gemma-2-2b-it'>google/gemma-2-2b-it</a>,📝,2.55@@2.55,2614341888.0,256000.0,8192.0,✓,✗,91.56 ± 0.70 / 95.73 ± 0.36@@91.56,35.88 ± 2.00 / 28.99 ± 2.19@@35.88,23.71 ± 1.36 / 58.37 ± 0.94@@23.71,64.97 ± 0.82 / 34.93 ± 0.57@@64.97,15.4.1.dev0@@150401,15.4.1.dev0@@150401,15.4.1.dev0@@150401,15.4.1.dev0@@150401
